Phylum,Class,Order,Family,Genus,sample,bay,tpm
 Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiales uncl., Rickettsiales uncl. uncl.,105,control,6.577186096
 Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiales uncl., Rickettsiales uncl. uncl.,106,heated,2900.216886
 Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiales uncl., Rickettsiales uncl. uncl.,107,heated,3488.034059
 Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiales uncl., Rickettsiales uncl. uncl.,108,heated,18779.4787
 Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiales uncl., Rickettsiales uncl. uncl.,109,heated,370.2143915
 Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiales uncl., Rickettsiales uncl. uncl.,110,heated,1596.277894
 Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiales uncl., Rickettsiales uncl. uncl.,111,heated,647.9348593
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, CAILUF01,101,control,2.955815265
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, CAILUF01,102,control,0.770317049
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, CAILUF01,103,control,2.308810635
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, CAILUF01,104,control,3.015069793
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, CAILUF01,105,control,1.244431584
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, CAILUF01,106,heated,18.84316108
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, CAILUF01,107,heated,25.59258853
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, CAILUF01,108,heated,22.56649052
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, CAILUF01,109,heated,4.104908823
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, CAILUF01,110,heated,22.11206138
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, CAILUF01,111,heated,63.78693719
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, JADHOZ01,106,heated,2.576764442
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, JADHOZ01,107,heated,5.001308671
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, JADHOZ01,108,heated,1.600130938
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, JADHOZ01,109,heated,1.670105172
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, JADHOZ01,110,heated,8.363437082
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, JADHOZ01,111,heated,7.11332802
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, RFXY01,106,heated,5.778199052
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, RFXY01,107,heated,6.23058656
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, RFXY01,108,heated,2.392114937
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, RFXY01,109,heated,5.617626487
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, RFXY01,110,heated,2.344296758
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, SYAR01,101,control,3.687844481
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, SYAR01,104,control,4.231995553
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, SYAR01,105,control,16.30255353
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, SYAR01,106,heated,12.53299513
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, SYAR01,107,heated,3.475087715
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997,101,control,16.70528201
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997,103,control,4.42001167
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997,104,control,10.33104797
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997,106,heated,14.32244177
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997,107,heated,11.70096442
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997,108,heated,8.043489092
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997,109,heated,12.18471097
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997,110,heated,27.91305787
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997,111,heated,50.68167971
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997 uncl.,105,control,3.543864612
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997 uncl.,106,heated,63.70805393
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997 uncl.,107,heated,54.42472824
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997 uncl.,108,heated,27.90397942
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997 uncl.,109,heated,81.33011818
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997 uncl.,110,heated,75.13444091
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA1997 uncl.,111,heated,129.4412438
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA2645,101,control,18.169545
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA2645,102,control,29.95967927
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA2645,103,control,39.01068849
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA2645,104,control,17.04842522
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA2645,105,control,17.67823001
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA2645,106,heated,251.0832748
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA2645,107,heated,247.2228778
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA2645,108,heated,172.7810312
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA2645,109,heated,198.1916951
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA2645,110,heated,307.3261028
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA1997, UBA2645,111,heated,208.1174635
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA3002, GCA-2725445,101,control,2.943183576
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA3002, GCA-2725445,102,control,13.80645173
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA3002, GCA-2725445,103,control,1.926671753
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA3002, GCA-2725445,105,control,1.239113501
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA3002, GCA-2725445,106,heated,1.62974845
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA3002, GCA-2725445,109,heated,0.792229376
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA6177, UBA6177,106,heated,5.360497915
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA6177, UBA6177,107,heated,4.458998092
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA6177, UBA6177,108,heated,9.986359346
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA6177, UBA6177,109,heated,11.91207544
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA6177, UBA6177,110,heated,3.728279181
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA6187, UBA6187,106,heated,3.738834681
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA6187, UBA6187,107,heated,3.628400409
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA6187, UBA6187,108,heated,3.482637923
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA6187, UBA6187,110,heated,9.101387413
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA6187, UBA6187,111,heated,23.22292383
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA6187, UBA6187 uncl.,106,heated,1.366885797
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA6187, UBA6187 uncl.,110,heated,3.327388947
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA6187, UBA6187 uncl.,111,heated,16.98020237
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA998, UBA998 uncl.,101,control,3.732818194
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA998, UBA998 uncl.,103,control,10.99612659
 Proteobacteria, Alphaproteobacteria, Rickettsiales, UBA998, UBA998 uncl.,105,control,7.072013638
 Proteobacteria, Alphaproteobacteria, Rs-D84, Rs-D84, Enterousia,101,control,2.040607279
 Proteobacteria, Alphaproteobacteria, Rs-D84, Rs-D84, Enterousia,106,heated,27.11901422
 Proteobacteria, Alphaproteobacteria, Rs-D84, Rs-D84, Enterousia,107,heated,29.60774733
 Proteobacteria, Alphaproteobacteria, Rs-D84, Rs-D84, Enterousia,108,heated,61.57303848
 Proteobacteria, Alphaproteobacteria, Rs-D84, Rs-D84, Enterousia,109,heated,16.47837103
 Proteobacteria, Alphaproteobacteria, Rs-D84, Rs-D84, Enterousia,110,heated,30.9447172
 Proteobacteria, Alphaproteobacteria, Rs-D84, Rs-D84, Enterousia,111,heated,14.03696729
 Proteobacteria, Alphaproteobacteria, SHVT01, SHVT01, SHVT01,101,control,2.308876771
 Proteobacteria, Alphaproteobacteria, SHVT01, SHVT01, SHVT01,102,control,3.094549525
 Proteobacteria, Alphaproteobacteria, SHVT01, SHVT01, SHVT01,103,control,1.295520662
 Proteobacteria, Alphaproteobacteria, SHVT01, SHVT01, SHVT01,105,control,1.249795514
 Proteobacteria, Alphaproteobacteria, SHVT01, SHVT01, SHVT01,106,heated,252.8709266
 Proteobacteria, Alphaproteobacteria, SHVT01, SHVT01, SHVT01,107,heated,63.27805195
 Proteobacteria, Alphaproteobacteria, SHVT01, SHVT01, SHVT01,108,heated,176.8489542
 Proteobacteria, Alphaproteobacteria, SHVT01, SHVT01, SHVT01,109,heated,26.10259204
 Proteobacteria, Alphaproteobacteria, SHVT01, SHVT01, SHVT01,110,heated,48.68457663
 Proteobacteria, Alphaproteobacteria, SHVT01, SHVT01, SHVT01,111,heated,54.45375243
 Proteobacteria, Alphaproteobacteria, Sneathiellales, Sneathiellaceae, Sneathiella,101,control,30.39945776
 Proteobacteria, Alphaproteobacteria, Sneathiellales, Sneathiellaceae, Sneathiella,102,control,4.917366368
 Proteobacteria, Alphaproteobacteria, Sneathiellales, Sneathiellaceae, Sneathiella,103,control,37.0554403
 Proteobacteria, Alphaproteobacteria, Sneathiellales, Sneathiellaceae, Sneathiella,104,control,9.623441943
 Proteobacteria, Alphaproteobacteria, Sneathiellales, Sneathiellaceae, Sneathiella,105,control,19.85976433
 Proteobacteria, Alphaproteobacteria, Sneathiellales, Sneathiellaceae, Sneathiella,110,heated,1.059750589
 Proteobacteria, Alphaproteobacteria, Sneathiellales, Sneathiellaceae, Sneathiellaceae uncl.,106,heated,2.421340555
 Proteobacteria, Alphaproteobacteria, Sneathiellales, Sneathiellaceae, Sneathiellaceae uncl.,107,heated,2.349821217
 Proteobacteria, Alphaproteobacteria, Sneathiellales, Sneathiellaceae, Sneathiellaceae uncl.,108,heated,1.127711327
 Proteobacteria, Alphaproteobacteria, Sneathiellales, Sneathiellaceae, Sneathiellaceae uncl.,109,heated,10.59323852
 Proteobacteria, Alphaproteobacteria, Sneathiellales, Sneathiellaceae, Sneathiellaceae uncl.,111,heated,40.10562084
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, Emcibacteraceae uncl.,101,control,2.186364942
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, Emcibacteraceae uncl.,102,control,6.084199066
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, Emcibacteraceae uncl.,103,control,22.26915323
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, Emcibacteraceae uncl.,104,control,15.98936044
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, Emcibacteraceae uncl.,105,control,5.522905889
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, Emcibacteraceae uncl.,106,heated,10.8960325
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, Emcibacteraceae uncl.,108,heated,13.22497829
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, Emcibacteraceae uncl.,109,heated,27.23120636
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, Emcibacteraceae uncl.,110,heated,10.64980527
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, Emcibacteraceae uncl.,111,heated,15.03960781
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, UBA4441,101,control,21.40934185
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, UBA4441,102,control,102.2208336
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, UBA4441,103,control,30.34348887
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, UBA4441,104,control,13.97100269
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, UBA4441,105,control,8.690034029
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, UBA4441,106,heated,80.23453193
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, UBA4441,107,heated,98.5271019
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, UBA4441,108,heated,15.56602434
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, UBA4441,109,heated,42.90580353
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, UBA4441,110,heated,78.3001648
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Emcibacteraceae, UBA4441,111,heated,43.31258178
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, J090, J090,108,heated,17.22322755
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Kordiimonadaceae, Kordiimonadaceae uncl.,104,control,3.776942268
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Kordiimonadaceae, Kordiimonadaceae uncl.,106,heated,35.82464865
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Kordiimonadaceae, Kordiimonadaceae uncl.,107,heated,11.04766692
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Kordiimonadaceae, Kordiimonadaceae uncl.,108,heated,5.30192639
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Kordiimonadaceae, Kordiimonadaceae uncl.,109,heated,5.315603558
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Kordiimonadaceae, Kordiimonadaceae uncl.,110,heated,4.618614508
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Alteraurantiacibacter,101,control,32.68059577
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Alteraurantiacibacter,102,control,56.56495728
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Alteraurantiacibacter,103,control,20.56169363
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Alteraurantiacibacter,104,control,19.19429677
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Alteraurantiacibacter,105,control,44.65886936
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Alteraurantiacibacter,106,heated,1.389293761
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Chakrabartia,101,control,34.34626787
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Chakrabartia,102,control,145.9092352
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Chakrabartia,103,control,55.29157375
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Chakrabartia,104,control,25.29432234
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Chakrabartia,105,control,25.23707906
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Chakrabartia,106,heated,13.89978779
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Chakrabartia,109,heated,8.951336004
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Chakrabartia,111,heated,7.74097461
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,101,control,51.75629271
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,102,control,398.4810505
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,103,control,72.65294112
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,104,control,71.56155232
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,105,control,97.33632009
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,106,heated,99.57895213
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,107,heated,68.5035903
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,108,heated,12.46006628
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,109,heated,5.977588204
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,110,heated,18.08043224
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,111,heated,39.70766528
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Parasphingorhabdus,101,control,80.05953452
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Parasphingorhabdus,102,control,252.4979415
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Parasphingorhabdus,103,control,101.2429085
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Parasphingorhabdus,104,control,100.1758732
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Parasphingorhabdus,105,control,115.4224828
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Parasphingorhabdus,106,heated,6.96957424
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Parasphingorhabdus,110,heated,6.224512081
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Parasphingorhabdus,111,heated,4.658285606
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium,102,control,3.094549525
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium,103,control,2.591041324
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium,105,control,1.666394018
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium,106,heated,2.191730675
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium,108,heated,3.062319553
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium,109,heated,10.6541192
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonadaceae uncl.,101,control,72.94316391
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonadaceae uncl.,102,control,447.4756403
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonadaceae uncl.,103,control,115.5726006
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonadaceae uncl.,104,control,70.48749878
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonadaceae uncl.,105,control,102.9971138
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonadaceae uncl.,106,heated,40.2767651
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonadaceae uncl.,107,heated,20.44529219
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonadaceae uncl.,108,heated,9.174304446
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonadaceae uncl.,109,heated,47.11366023
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonadaceae uncl.,110,heated,22.08532045
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonadaceae uncl.,111,heated,4.460900623
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,101,control,15.76753484
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,102,control,12.28609841
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,103,control,10.37895434
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,104,control,8.470633793
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,105,control,36.53172124
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,106,heated,9.080027081
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,108,heated,2.819278319
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,109,heated,11.77026502
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingopyxis,101,control,5.045457559
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingopyxis,102,control,59.1705074
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingopyxis,103,control,19.81719518
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingopyxis,104,control,19.29975994
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingopyxis,105,control,10.62097286
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus_B,101,control,423.8298888
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus_B,102,control,935.4519371
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus_B,103,control,705.2004302
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus_B,104,control,419.7001401
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus_B,105,control,278.4949739
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus_B,106,heated,217.0325445
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus_B,107,heated,134.6527815
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus_B,108,heated,96.59912232
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus_B,109,heated,173.2219697
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus_B,110,heated,132.921068
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus_B,111,heated,76.10406266
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadales uncl., Sphingomonadales uncl. uncl.,101,control,71.54750581
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadales uncl., Sphingomonadales uncl. uncl.,102,control,420.4558683
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadales uncl., Sphingomonadales uncl. uncl.,103,control,73.44457655
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadales uncl., Sphingomonadales uncl. uncl.,104,control,53.79198226
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadales uncl., Sphingomonadales uncl. uncl.,105,control,63.28686994
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadales uncl., Sphingomonadales uncl. uncl.,106,heated,180.8299828
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadales uncl., Sphingomonadales uncl. uncl.,107,heated,158.7732714
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadales uncl., Sphingomonadales uncl. uncl.,108,heated,35.79613812
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadales uncl., Sphingomonadales uncl. uncl.,109,heated,53.22982767
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadales uncl., Sphingomonadales uncl. uncl.,110,heated,32.34373786
 Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadales uncl., Sphingomonadales uncl. uncl.,111,heated,62.85142414
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109, MarineAlpha9-Bin2,107,heated,17.94408929
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109, MarineAlpha9-Bin2,108,heated,6.45871033
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109, MarineAlpha9-Bin2,110,heated,45.01049775
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109, TMED109,106,heated,2.39849772
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109, TMED109,108,heated,1.117072541
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109, TMED109 uncl.,101,control,12.4305263
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109, TMED109 uncl.,102,control,3.121458651
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109, TMED109 uncl.,103,control,6.394910501
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109, TMED109 uncl.,106,heated,2.210789202
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109, TMED109 uncl.,107,heated,4.290977874
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109, TMED109 uncl.,108,heated,4.118597892
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109, TMED109 uncl.,109,heated,1.074676372
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109, TMED109 uncl.,111,heated,4.577271944
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109 uncl., TMED109 uncl. uncl.,102,control,15.68062276
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109 uncl., TMED109 uncl. uncl.,103,control,1.202243174
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109 uncl., TMED109 uncl. uncl.,105,control,1.534140525
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109 uncl., TMED109 uncl. uncl.,106,heated,61.0904222
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109 uncl., TMED109 uncl. uncl.,107,heated,37.23683355
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109 uncl., TMED109 uncl. uncl.,108,heated,47.54430957
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109 uncl., TMED109 uncl. uncl.,109,heated,2.942566255
 Proteobacteria, Alphaproteobacteria, TMED109, TMED109 uncl., TMED109 uncl. uncl.,110,heated,30.09005358
